p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.3	5	5	17	14	17	1.21428571428571	5.05958956107497
0.3	5	6	14	14	16	1	5.08521376796998
0.3	5	7	13	16	14	0.8125	4.9227425489109
0.3	5	8	16	15	15	1.06666666666667	4.97160542500205
0.3	5	9	14	16	13	0.875	5.08435673979111
0.3	5	10	13	15	14	0.866666666666667	5.04898517061956
0.3	6	1	13	11	12	1.18181818181818	5.98080823151395
0.3	6	2	14	12	11	1.16666666666667	5.97530999975279
0.3	6	3	10	11	11	0.909090909090909	5.93593606548384
0.3	6	4	15	15	15	1	5.90984484790824
0.3	6	5	13	13	14	1	5.92884961380623
0.3	6	6	13	13	14	1	6.08803593548946
0.3	6	7	16	15	15	1.06666666666667	5.93523209183477
0.3	6	8	13	12	11	1.08333333333333	5.94677308266982
0.3	6	9	12	12	14	1	6.02931769071147
0.3	6	10	12	14	12	0.857142857142857	6.07876369971782
0.3	7	1	13	12	13	1.08333333333333	6.90580436480232
0.3	7	2	13	10	12	1.3	6.98058312088251
0.3	7	3	15	13	12	1.15384615384615	6.92384076192975
0.3	7	4	15	11	12	1.36363636363636	7.01325553725474
0.3	7	5	15	12	13	1.25	7.03435886916705
0.3	7	6	14	12	12	1.16666666666667	7.07696219724603
0.3	7	7	10	9	9	1.11111111111111	7.04474949170835
0.3	7	8	18	13	12	1.38461538461538	7.06754783126526
0.3	7	9	13	11	11	1.18181818181818	6.91061900597997
0.3	7	10	9	9	9	1	7.01521301791072
0.3	8	1	9	10	11	0.9	8.01994703812525
0.3	8	2	14	12	13	1.16666666666667	7.92966778744012
0.3	8	3	13	11	11	1.18181818181818	8.05015730424784
0.3	8	4	16	12	12	1.33333333333333	7.91664835717529
0.3	8	5	11	10	10	1.1	8.01052987752482
0.3	8	6	15	11	12	1.36363636363636	7.96993344672956
0.3	8	7	15	12	12	1.25	7.93688448108733
0.3	8	8	14	11	13	1.27272727272727	7.99857645472512
0.3	8	9	13	11	12	1.18181818181818	7.92479424569756
0.3	8	10	14	11	11	1.27272727272727	7.92059778352268
0.3	9	1	14	11	11	1.27272727272727	9.05246734274551
0.3	9	2	13	10	9	1.3	8.94201108734123
0.3	9	3	12	9	9	1.33333333333333	9.08813869571313
0.3	9	4	14	10	12	1.4	8.93265573740937
0.3	9	5	10	9	9	1.11111111111111	8.90408590370789
0.3	9	6	10	10	11	1	9.05582007472403
0.3	9	7	11	9	10	1.22222222222222	8.99355981359258
0.3	9	8	11	7	8	1.57142857142857	9.02025991380215
0.3	9	9	12	11	10	1.09090909090909	9.03768195658922
0.3	9	10	15	11	11	1.36363636363636	8.95247558150441
0.3	10	1	12	10	10	1.2	9.92420838242397
0.3	10	2	10	7	7	1.42857142857143	10.0326761763077
0.3	10	3	14	11	11	1.27272727272727	9.94154817140661
0.3	10	4	12	10	11	1.2	9.96733441487886
0.3	10	5	13	10	11	1.3	10.0680620145984
0.3	10	6	16	11	12	1.45454545454545	10.0185487790499
0.3	10	7	15	11	12	1.36363636363636	9.98606060659513
0.3	10	8	13	11	11	1.18181818181818	10.0513252058532
0.3	10	9	11	8	9	1.375	10.039438751433
0.3	10	10	16	10	10	1.6	10.092513369536
0.3	11	1	10	8	7	1.25	10.9887693947181
0.3	11	2	12	9	9	1.33333333333333	10.9854584649671
0.3	11	3	9	7	6	1.28571428571429	11.0500945665408
0.3	11	4	14	10	9	1.4	10.9800534443464
0.3	11	5	12	9	9	1.33333333333333	10.9100244634785
0.3	11	6	14	11	10	1.27272727272727	10.9662112776656
0.3	11	7	11	7	7	1.57142857142857	10.9497230667155
0.3	11	8	13	9	10	1.44444444444444	10.9436515648384
0.3	11	9	14	9	10	1.55555555555556	11.0593486359809
0.3	11	10	14	9	9	1.55555555555556	10.9370989087038
0.3	12	1	13	10	8	1.3	12.002500177687
0.3	12	2	12	9	9	1.33333333333333	12.0172143661417
0.3	12	3	12	9	8	1.33333333333333	11.9678853498772
0.3	12	4	10	6	6	1.66666666666667	11.9436456917319
0.3	12	5	10	8	8	1.25	12.0118914720137
0.3	12	6	13	8	7	1.625	11.9073530865367
0.3	12	7	13	9	9	1.44444444444444	12.0833108095452
0.3	12	8	11	8	9	1.375	11.9243429927621
0.3	12	9	13	10	9	1.3	12.0810757465195
0.3	12	10	15	10	11	1.5	11.9412935511675
0.3	13	1	13	8	10	1.625	12.966655066004
0.3	13	2	16	9	10	1.77777777777778	12.9121543509886
0.3	13	3	13	11	11	1.18181818181818	12.9488126045093
0.3	13	4	10	7	7	1.42857142857143	12.9461155105382
0.3	13	5	10	9	9	1.11111111111111	12.9281575803179
0.3	13	6	9	7	7	1.28571428571429	12.9964807686396
0.3	13	7	12	8	8	1.5	12.9902061352972
0.3	13	8	12	6	6	2	12.9995110149495
0.3	13	9	11	7	8	1.57142857142857	12.9764798213262
0.3	13	10	13	9	11	1.44444444444444	12.9170438152272
0.3	14	1	11	8	8	1.375	13.9519775781315
0.3	14	2	13	8	8	1.625	14.0698206319008
0.3	14	3	12	9	8	1.33333333333333	14.018755875947
0.3	14	4	11	6	8	1.83333333333333	13.9001664423384
0.3	14	5	11	9	9	1.22222222222222	13.9069328679703
0.3	14	6	11	9	9	1.22222222222222	14.0569778142497
0.3	14	7	12	8	7	1.5	14.0070257537998
0.3	14	8	14	9	9	1.55555555555556	14.0492800652515
0.3	14	9	11	7	7	1.57142857142857	14.0168556650635
0.3	14	10	10	8	8	1.25	14.0073033503722
0.3	15	1	10	8	8	1.25	15.0790999493096
0.3	15	2	11	7	7	1.57142857142857	15.0976719764993
0.3	15	3	9	7	6	1.28571428571429	15.0124540946446
0.3	15	4	14	9	8	1.55555555555556	15.0411754874047
0.3	15	5	10	7	8	1.42857142857143	14.9277624691837
0.3	15	6	10	7	7	1.42857142857143	15.0649557779077
0.3	15	7	12	7	8	1.71428571428571	15.0413823431358
0.3	15	8	11	6	6	1.83333333333333	14.9135371548124
0.3	15	9	15	8	8	1.875	15.0292929630261
0.3	15	10	16	9	9	1.77777777777778	14.9954630618915
0.3	16	1	12	9	9	1.33333333333333	15.9025660748594
0.3	16	2	12	8	9	1.5	15.9703729818109
0.3	16	3	8	6	7	1.33333333333333	15.9609396398533
0.3	16	4	12	8	8	1.5	16.0906669928227
0.3	16	5	12	8	8	1.5	15.9256370375864
0.3	16	6	11	8	7	1.375	15.9592361876741
0.3	16	7	10	6	8	1.66666666666667	15.997238853341
0.3	16	8	13	9	8	1.44444444444444	16.0697545327246
0.3	16	9	10	7	8	1.42857142857143	16.0074899847154
0.3	16	10	11	6	7	1.83333333333333	16.0919415821787
0.3	17	1	12	9	7	1.33333333333333	16.9813380686101
0.3	17	2	11	6	7	1.83333333333333	17.0273982357234
0.3	17	3	11	8	7	1.375	17.0659785531461
0.3	17	4	10	7	6	1.42857142857143	17.0249173995107
0.3	17	5	13	7	9	1.85714285714286	17.0679578123149
0.3	17	6	8	5	5	1.6	17.0469117328059
0.3	17	7	8	6	6	1.33333333333333	16.9749133606907
0.3	17	8	8	5	5	1.6	16.9808068847749
0.3	17	9	13	7	8	1.85714285714286	16.9348795453552
0.3	17	10	8	5	5	1.6	17.0915734263603
0.3	18	1	9	5	6	1.8	18.0239005786367
0.3	18	2	8	6	7	1.33333333333333	18.0430425950326
0.3	18	3	8	5	5	1.6	18.0419053538702
0.3	18	4	12	8	8	1.5	17.9807383676991
0.3	18	5	10	7	7	1.42857142857143	17.9209222957958
0.3	18	6	14	8	8	1.75	17.9890180930495
0.3	18	7	15	8	9	1.875	18.0208204349503
0.3	18	8	12	8	8	1.5	18.0123186165933
0.3	18	9	8	7	7	1.14285714285714	18.0365856157616
0.3	18	10	13	7	7	1.85714285714286	18.0217136272229
0.3	19	1	10	5	5	2	19.0932836486492
0.3	19	2	10	5	5	2	19.0352905741427
0.3	19	3	10	8	9	1.25	19.0790683555882
0.3	19	4	13	8	7	1.625	18.9778704035562
0.3	19	5	12	8	6	1.5	18.950750244176
0.3	19	6	9	6	6	1.5	18.9203886149451
0.3	19	7	10	7	6	1.42857142857143	18.9756533073727
0.3	19	8	11	6	7	1.83333333333333	18.9049475032371
0.3	19	9	10	8	7	1.25	19.0769831919111
0.3	19	10	10	7	8	1.42857142857143	18.9737747561652
0.3	20	1	13	6	6	2.16666666666667	20.0518568578642
0.3	20	2	9	7	6	1.28571428571429	19.9570784016512
0.3	20	3	11	7	8	1.57142857142857	19.9000019852072
0.3	20	4	9	6	6	1.5	20.0602177384775
0.3	20	5	8	5	5	1.6	19.9689622143284
0.3	20	6	9	5	5	1.8	19.9360667016823
0.3	20	7	6	4	5	1.5	20.0122979287058
0.3	20	8	15	8	9	1.875	20.0491752641741
0.3	20	9	11	5	6	2.2	20.0757257169578
0.3	20	10	9	6	5	1.5	19.9367468349636
0.4	1	1	20	36	36	0.555555555555556	1.01402308121324
0.4	1	2	20	35	39	0.571428571428571	1.00489811720327
0.4	1	3	20	39	39	0.512820512820513	1.08521943669766
0.4	1	4	20	36	40	0.555555555555556	0.98341168910265
0.4	1	5	20	38	39	0.526315789473684	1.08410921865143
0.4	1	6	20	33	33	0.606060606060606	1.08935665213503
0.4	1	7	20	37	41	0.540540540540541	0.973558556474745
0.4	1	8	20	35	39	0.571428571428571	1.03230462977663
0.4	1	9	20	32	38	0.625	0.957058143755421
0.4	1	10	20	41	36	0.48780487804878	0.940764290420338
0.4	2	1	15	24	26	0.625	2.08749343329109
0.4	2	2	16	24	25	0.666666666666667	2.07785941893235
0.4	2	3	19	23	23	0.826086956521739	1.97803530134261
0.4	2	4	16	25	24	0.64	2.0099388143979
0.4	2	5	18	26	28	0.692307692307692	1.93146609198302
0.4	2	6	16	26	26	0.615384615384615	1.96772035872564
0.4	2	7	20	25	27	0.8	2.06764530451037
0.4	2	8	20	27	27	0.740740740740741	1.96520431316458
0.4	2	9	20	27	29	0.740740740740741	1.90622345386073
0.4	2	10	18	26	26	0.692307692307692	2.00888407612219
0.4	3	1	18	20	19	0.9	2.90002214955166
0.4	3	2	15	20	20	0.75	3.0602300003171
0.4	3	3	16	22	22	0.727272727272727	3.04146513766609
0.4	3	4	15	19	20	0.789473684210526	3.08327788286842
0.4	3	5	16	21	21	0.761904761904762	3.01596132735722
0.4	3	6	16	21	21	0.761904761904762	2.99235214656219
0.4	3	7	15	18	18	0.833333333333333	2.90962919825688
0.4	3	8	16	19	19	0.842105263157895	2.91744305710308
0.4	3	9	18	21	23	0.857142857142857	3.07562003196217
0.4	3	10	17	19	20	0.894736842105263	3.01366526661441
0.4	4	1	13	15	14	0.866666666666667	4.06698529408313
0.4	4	2	17	18	18	0.944444444444444	3.97829000977799
0.4	4	3	18	18	18	1	4.02256221361458
0.4	4	4	16	17	16	0.941176470588235	3.95894018504769
0.4	4	5	16	17	17	0.941176470588235	4.0620637062937
0.4	4	6	13	15	14	0.866666666666667	3.97350291591138
0.4	4	7	15	15	18	1	4.07432164107449
0.4	4	8	16	16	16	1	4.07958519640379
0.4	4	9	16	18	17	0.888888888888889	4.01626182934269
0.4	4	10	16	17	18	0.941176470588235	4.00268928809091
0.4	5	1	18	16	17	1.125	5.03934260150418
0.4	5	2	15	15	15	1	5.08005742072128
0.4	5	3	17	14	13	1.21428571428571	4.91256622732617
0.4	5	4	16	15	15	1.06666666666667	5.05812156801112
0.4	5	5	13	15	17	0.866666666666667	5.00240759281442
0.4	5	6	16	15	15	1.06666666666667	4.98808026071638
0.4	5	7	14	14	14	1	4.92591278427281
0.4	5	8	14	13	13	1.07692307692308	4.96038300399668
0.4	5	9	17	16	15	1.0625	4.93708778978325
0.4	5	10	14	14	14	1	5.04440906611271
0.4	6	1	13	13	12	1	5.90822924845852
0.4	6	2	14	15	14	0.933333333333333	5.99663013443351
0.4	6	3	13	13	14	1	6.08763471897691
0.4	6	4	15	12	12	1.25	6.09046418848448
0.4	6	5	16	13	13	1.23076923076923	5.90152116473764
0.4	6	6	15	13	15	1.15384615384615	6.00662478553131
0.4	6	7	14	13	14	1.07692307692308	5.97688838695176
0.4	6	8	12	11	11	1.09090909090909	6.05260169450194
0.4	6	9	15	13	13	1.15384615384615	5.95322020146996
0.4	6	10	13	13	12	1	6.08631597845815
0.4	7	1	16	13	12	1.23076923076923	7.01834207423963
0.4	7	2	12	12	11	1	6.93600718458183
0.4	7	3	10	9	9	1.11111111111111	7.08672175342217
0.4	7	4	13	10	10	1.3	7.0246452962514
0.4	7	5	15	12	11	1.25	7.05753460968845
0.4	7	6	13	11	9	1.18181818181818	6.9389741611667
0.4	7	7	13	11	12	1.18181818181818	7.06502333101816
0.4	7	8	12	10	9	1.2	7.05720473020338
0.4	7	9	14	12	13	1.16666666666667	7.07137822494842
0.4	7	10	10	10	12	1	6.95949633852579
0.4	8	1	13	11	12	1.18181818181818	7.91142379902303
0.4	8	2	15	10	11	1.5	7.90834552156739
0.4	8	3	12	11	11	1.09090909090909	8.03221458508633
0.4	8	4	10	9	9	1.11111111111111	8.0076975709293
0.4	8	5	15	12	12	1.25	8.02362619582564
0.4	8	6	15	12	13	1.25	7.98574072192423
0.4	8	7	14	10	10	1.4	7.94619379937649
0.4	8	8	14	12	12	1.16666666666667	7.92070827102289
0.4	8	9	15	13	12	1.15384615384615	7.96271836911328
0.4	8	10	13	13	12	1	7.99153284742497
0.4	9	1	14	10	10	1.4	8.94981756359339
0.4	9	2	13	12	10	1.08333333333333	8.99475063830614
0.4	9	3	13	10	11	1.3	8.98199770171195
0.4	9	4	13	10	9	1.3	9.01687353411689
0.4	9	5	11	9	8	1.22222222222222	9.09321221187711
0.4	9	6	12	9	9	1.33333333333333	8.98405775600113
0.4	9	7	15	11	12	1.36363636363636	9.09874645373784
0.4	9	8	15	9	9	1.66666666666667	8.9729887355119
0.4	9	9	14	10	10	1.4	8.90752557232045
0.4	9	10	13	8	8	1.625	8.97252933606505
0.4	10	1	13	10	9	1.3	10.0162919976283
0.4	10	2	14	11	10	1.27272727272727	10.034345896123
0.4	10	3	12	10	9	1.2	9.99823904321529
0.4	10	4	15	9	10	1.66666666666667	9.98472578688525
0.4	10	5	13	8	9	1.625	10.0331960462034
0.4	10	6	12	8	9	1.5	10.0716604209505
0.4	10	7	14	10	10	1.4	9.95294133089483
0.4	10	8	14	11	10	1.27272727272727	9.97314287996851
0.4	10	9	11	10	10	1.1	10.0455009530298
0.4	10	10	16	9	9	1.77777777777778	10.0329287774861
0.4	11	1	14	11	10	1.27272727272727	10.9124863174744
0.4	11	2	12	9	8	1.33333333333333	10.9862079076935
0.4	11	3	11	8	9	1.375	10.9323063995689
0.4	11	4	13	9	10	1.44444444444444	11.0560776428785
0.4	11	5	12	10	11	1.2	11.0430044553708
0.4	11	6	14	8	10	1.75	11.0906273353845
0.4	11	7	14	9	9	1.55555555555556	11.0585021869745
0.4	11	8	12	9	10	1.33333333333333	11.0306259119883
0.4	11	9	13	9	11	1.44444444444444	11.0662415327504
0.4	11	10	11	8	9	1.375	11.0464552968275
0.4	12	1	11	7	7	1.57142857142857	11.9370833761059
0.4	12	2	12	9	8	1.33333333333333	12.0337713675573
0.4	12	3	12	7	8	1.71428571428571	12.0293076119851
0.4	12	4	13	9	8	1.44444444444444	12.0648891031742
0.4	12	5	13	8	8	1.625	11.9557501731906
0.4	12	6	15	8	9	1.875	12.0702524328604
0.4	12	7	15	9	10	1.66666666666667	12.039695123909
0.4	12	8	13	8	8	1.625	11.9448974456638
0.4	12	9	13	8	9	1.625	12.0295313831884
0.4	12	10	9	7	8	1.28571428571429	11.9088059117086
0.4	13	1	11	7	9	1.57142857142857	13.0970265313983
0.4	13	2	11	7	7	1.57142857142857	12.9955831346102
0.4	13	3	11	8	8	1.375	13.0060415050015
0.4	13	4	14	7	7	2	13.0322091206443
0.4	13	5	12	9	10	1.33333333333333	12.9671908104792
0.4	13	6	14	8	9	1.75	12.9979371134192
0.4	13	7	13	8	7	1.625	13.0818598528393
0.4	13	8	8	7	6	1.14285714285714	12.9121105288621
0.4	13	9	10	7	6	1.42857142857143	13.0574912805576
0.4	13	10	13	7	8	1.85714285714286	12.9275489734486
0.4	14	1	11	7	7	1.57142857142857	13.9435798310675
0.4	14	2	11	7	8	1.57142857142857	14.0711918515619
0.4	14	3	7	4	4	1.75	13.9261398550123
0.4	14	4	15	8	8	1.875	13.9216155100148
0.4	14	5	12	10	8	1.2	13.9547979731578
0.4	14	6	7	4	5	1.75	13.9230648628902
0.4	14	7	11	7	7	1.57142857142857	14.0635649396107
0.4	14	8	12	8	9	1.5	13.9760978010483
0.4	14	9	8	6	7	1.33333333333333	14.0809847909957
0.4	14	10	12	8	8	1.5	13.9196497002151
0.4	15	1	12	7	8	1.71428571428571	14.9078913848847
0.4	15	2	11	6	6	1.83333333333333	14.9200320171192
0.4	15	3	9	6	6	1.5	15.0663648345508
0.4	15	4	14	8	8	1.75	15.0428796322551
0.4	15	5	10	6	6	1.66666666666667	14.9429623811971
0.4	15	6	13	9	7	1.44444444444444	14.9302970306482
0.4	15	7	14	7	8	2	14.9459829527885
0.4	15	8	12	7	7	1.71428571428571	14.9286434805486
0.4	15	9	13	9	8	1.44444444444444	14.9442248876207
0.4	15	10	9	7	7	1.28571428571429	15.0159462968353
0.4	16	1	11	7	6	1.57142857142857	15.9680671540089
0.4	16	2	9	6	6	1.5	15.9368795842398
0.4	16	3	13	9	8	1.44444444444444	15.9282712521497
0.4	16	4	9	5	6	1.8	15.984606446512
0.4	16	5	11	7	6	1.57142857142857	16.0459325208329
0.4	16	6	8	6	6	1.33333333333333	15.9939164224081
0.4	16	7	13	6	7	2.16666666666667	15.976554946648
0.4	16	8	12	8	7	1.5	15.9918120491784
0.4	16	9	10	5	5	2	15.9670096441172
0.4	16	10	9	7	6	1.28571428571429	16.0714756296016
0.4	17	1	9	6	7	1.5	16.9343092980795
0.4	17	2	12	7	7	1.71428571428571	16.9170784331392
0.4	17	3	11	7	7	1.57142857142857	16.9013055006508
0.4	17	4	10	5	6	2	17.0008691466413
0.4	17	5	8	5	6	1.6	17.0556213002186
0.4	17	6	10	9	9	1.11111111111111	17.0099001476075
0.4	17	7	12	8	8	1.5	16.9021731462795
0.4	17	8	13	7	7	1.85714285714286	17.0561103713699
0.4	17	9	11	6	6	1.83333333333333	16.9912366061471
0.4	17	10	11	6	6	1.83333333333333	17.0026675585192
0.4	18	1	13	8	8	1.625	17.9507323763799
0.4	18	2	10	6	6	1.66666666666667	17.9963285614736
0.4	18	3	12	7	7	1.71428571428571	18.0808467509225
0.4	18	4	9	6	5	1.5	18.0376610448118
0.4	18	5	9	5	5	1.8	17.979646469932
0.4	18	6	3	3	3	1	18.0471328803804
0.4	18	7	8	5	4	1.6	18.0246148817241
0.4	18	8	11	7	6	1.57142857142857	17.9432846901473
0.4	18	9	11	6	6	1.83333333333333	18.0130552544724
0.4	18	10	8	5	5	1.6	18.0516859817784
0.4	19	1	11	7	7	1.57142857142857	18.9336105514783
0.4	19	2	10	6	6	1.66666666666667	19.0317847017664
0.4	19	3	11	7	7	1.57142857142857	19.0649261334911
0.4	19	4	13	6	6	2.16666666666667	18.9544612699654
0.4	19	5	11	6	6	1.83333333333333	19.0467041906901
0.4	19	6	10	5	5	2	19.0651243005414
0.4	19	7	10	6	5	1.66666666666667	19.0800448090769
0.4	19	8	13	6	6	2.16666666666667	19.0384874301031
0.4	19	9	10	5	5	2	18.9082025167998
0.4	19	10	10	6	6	1.66666666666667	18.9311044996139
0.4	20	1	6	4	5	1.5	19.9637399306521
0.4	20	2	6	4	4	1.5	20.0803866558708
0.4	20	3	13	8	7	1.625	19.9834731583018
0.4	20	4	11	6	6	1.83333333333333	20.009543127194
0.4	20	5	10	6	5	1.66666666666667	19.9355943565723
0.4	20	6	11	6	6	1.83333333333333	19.9497630506288
0.4	20	7	8	5	5	1.6	20.0511400490999
0.4	20	8	8	5	5	1.6	20.0861866295803
0.4	20	9	9	5	6	1.8	19.9834737867583
0.4	20	10	11	6	6	1.83333333333333	20.092186126858
0.5	1	1	20	42	47	0.476190476190476	1.03521385472268
0.5	1	2	20	41	42	0.48780487804878	1.07328437208198
0.5	1	3	20	41	41	0.48780487804878	0.913772001909092
0.5	1	4	20	36	40	0.555555555555556	0.982829088764265
0.5	1	5	20	40	39	0.5	0.96747447354719
0.5	1	6	20	42	42	0.476190476190476	1.02869672668166
0.5	1	7	20	40	39	0.5	0.911989266984165
0.5	1	8	20	39	46	0.512820512820513	0.93800338357687
0.5	1	9	20	42	42	0.476190476190476	0.916006542975083
0.5	1	10	20	38	38	0.526315789473684	1.0962904907763
0.5	2	1	16	25	28	0.64	1.95277492054738
0.5	2	2	18	27	28	0.666666666666667	1.91817647400312
0.5	2	3	18	27	26	0.666666666666667	1.99966622851789
0.5	2	4	12	22	21	0.545454545454545	1.93261867617257
0.5	2	5	19	24	27	0.791666666666667	2.07230561822653
0.5	2	6	19	27	26	0.703703703703704	1.94972059829161
0.5	2	7	20	24	25	0.833333333333333	2.00458881626837
0.5	2	8	19	30	28	0.633333333333333	2.03177478336729
0.5	2	9	12	24	21	0.5	1.9932466307655
0.5	2	10	16	28	26	0.571428571428571	1.93008644189686
0.5	3	1	16	20	19	0.8	2.95568993026391
0.5	3	2	16	21	21	0.761904761904762	2.9173255935777
0.5	3	3	18	20	20	0.9	3.04500845349394
0.5	3	4	14	19	20	0.736842105263158	3.08919698093086
0.5	3	5	13	19	20	0.684210526315789	2.99251704369672
0.5	3	6	19	20	19	0.95	3.05478721414693
0.5	3	7	15	22	23	0.681818181818182	2.92134888223372
0.5	3	8	16	19	22	0.842105263157895	2.93865122902207
0.5	3	9	16	21	22	0.761904761904762	2.93624363038689
0.5	3	10	19	22	24	0.863636363636364	3.01717631123029
0.5	4	1	17	16	17	1.0625	4.07090924479999
0.5	4	2	19	16	18	1.1875	4.05796208274551
0.5	4	3	16	17	17	0.941176470588235	4.07503625480458
0.5	4	4	13	16	16	0.8125	4.05860500098206
0.5	4	5	17	18	19	0.944444444444444	4.05993356425315
0.5	4	6	18	17	18	1.05882352941176	3.95959919882007
0.5	4	7	17	16	17	1.0625	4.04797141845338
0.5	4	8	14	15	15	0.933333333333333	3.91464809565805
0.5	4	9	13	16	14	0.8125	4.01705923876725
0.5	4	10	15	18	18	0.833333333333333	3.93687330074608
0.5	5	1	13	12	14	1.08333333333333	4.98894815361127
0.5	5	2	14	13	13	1.07692307692308	4.90753635247238
0.5	5	3	19	16	17	1.1875	4.99778181985021
0.5	5	4	14	14	16	1	4.95808704430237
0.5	5	5	15	13	12	1.15384615384615	4.91710150064901
0.5	5	6	17	14	16	1.21428571428571	5.0317043505609
0.5	5	7	14	15	14	0.933333333333333	4.90873789428733
0.5	5	8	16	14	15	1.14285714285714	5.05629514832981
0.5	5	9	15	15	15	1	4.91548939174973
0.5	5	10	14	13	14	1.07692307692308	5.04179478688166
0.5	6	1	12	12	12	1	5.90442797411233
0.5	6	2	14	13	12	1.07692307692308	5.94544599489309
0.5	6	3	15	15	15	1	6.03048628838733
0.5	6	4	14	12	11	1.16666666666667	5.98228056919761
0.5	6	5	13	13	13	1	6.07313136854209
0.5	6	6	17	15	12	1.13333333333333	6.08669358524494
0.5	6	7	15	14	15	1.07142857142857	5.92361350962892
0.5	6	8	11	10	11	1.1	6.04832200999372
0.5	6	9	11	11	11	1	6.0876406878233
0.5	6	10	14	15	14	0.933333333333333	6.03265233733691
0.5	7	1	13	12	13	1.08333333333333	6.98755867611617
0.5	7	2	14	12	13	1.16666666666667	7.01781526277773
0.5	7	3	17	14	15	1.21428571428571	7.07257000380196
0.5	7	4	15	12	13	1.25	7.00300995106809
0.5	7	5	14	11	12	1.27272727272727	6.94942838079296
0.5	7	6	15	14	14	1.07142857142857	6.95941188950092
0.5	7	7	16	12	12	1.33333333333333	7.0038652498275
0.5	7	8	12	11	12	1.09090909090909	6.98023896999657
0.5	7	9	15	13	13	1.15384615384615	6.90772294672206
0.5	7	10	13	11	11	1.18181818181818	7.02863533222117
0.5	8	1	16	11	11	1.45454545454545	7.92467697542161
0.5	8	2	12	9	9	1.33333333333333	7.96362274643034
0.5	8	3	16	10	10	1.6	8.06364323836751
0.5	8	4	9	8	8	1.125	7.93624517838471
0.5	8	5	15	10	11	1.5	7.9932688054163
0.5	8	6	13	11	12	1.18181818181818	8.0729158624541
0.5	8	7	14	11	10	1.27272727272727	8.09974282421172
0.5	8	8	14	13	11	1.07692307692308	7.9799381562043
0.5	8	9	14	11	11	1.27272727272727	8.00657780249603
0.5	8	10	16	12	11	1.33333333333333	7.97645894354209
0.5	9	1	14	11	10	1.27272727272727	8.96834489270113
0.5	9	2	14	12	11	1.16666666666667	9.0711289849598
0.5	9	3	12	8	9	1.5	9.05154304360039
0.5	9	4	16	12	12	1.33333333333333	8.94335789773613
0.5	9	5	13	10	10	1.3	8.97432936639525
0.5	9	6	16	10	12	1.6	9.01320259803906
0.5	9	7	13	9	11	1.44444444444444	9.04704777635634
0.5	9	8	12	9	8	1.33333333333333	9.02589863482863
0.5	9	9	13	9	9	1.44444444444444	8.90276364320889
0.5	9	10	13	10	10	1.3	9.01641299151816
0.5	10	1	12	8	9	1.5	9.98585448618978
0.5	10	2	14	8	9	1.75	10.0547639177181
0.5	10	3	13	9	9	1.44444444444444	9.91898872205056
0.5	10	4	14	9	11	1.55555555555556	10.0937480882276
